customer_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
CUST24445,43,technician,married,secondary,no,536,yes,no,cellular,17,nov,77,1,-1,0,unknown,no
CUST24446,53,management,divorced,tertiary,no,5187,no,yes,cellular,17,nov,560,2,-1,0,unknown,no
CUST24447,46,self-employed,single,secondary,no,1029,no,no,cellular,17,nov,108,2,-1,0,unknown,no
CUST24448,45,unemployed,single,secondary,no,0,yes,no,cellular,17,nov,113,2,-1,0,unknown,no
CUST24449,44,admin.,married,secondary,no,4826,yes,no,cellular,17,nov,102,1,185,4,other,no
CUST24450,42,services,married,secondary,no,1048,yes,no,cellular,17,nov,71,1,186,1,failure,no
CUST24451,54,services,divorced,secondary,no,2398,yes,no,cellular,17,nov,73,1,-1,0,unknown,no
CUST24452,35,technician,married,secondary,no,0,yes,yes,cellular,17,nov,199,1,-1,0,unknown,no
CUST24453,39,admin.,married,primary,no,0,no,no,cellular,17,nov,106,1,-1,0,unknown,no
CUST24454,42,blue-collar,married,secondary,no,179,yes,no,cellular,17,nov,96,1,-1,0,unknown,no
CUST24455,41,management,married,secondary,no,71,yes,no,cellular,17,nov,64,1,-1,0,unknown,no
CUST24456,32,blue-collar,single,primary,no,1918,yes,no,cellular,17,nov,321,1,-1,0,unknown,no
CUST24457,47,entrepreneur,married,secondary,no,2192,yes,no,cellular,17,nov,134,1,-1,0,unknown,no
CUST24458,45,services,married,secondary,no,4005,yes,no,cellular,17,nov,141,1,-1,0,unknown,no
CUST24459,36,services,married,secondary,no,0,no,no,cellular,17,nov,94,1,-1,0,unknown,no
CUST24460,35,services,single,secondary,no,2223,no,no,cellular,17,nov,499,3,-1,0,unknown,no
CUST24461,41,technician,married,secondary,no,112,yes,no,cellular,17,nov,1081,1,131,1,failure,no
CUST24462,53,admin.,divorced,tertiary,no,493,yes,yes,cellular,17,nov,64,3,-1,0,unknown,no
CUST24463,32,management,single,tertiary,no,0,yes,yes,cellular,17,nov,107,2,-1,0,unknown,no
CUST24464,35,admin.,married,secondary,no,0,yes,no,telephone,17,nov,84,1,-1,0,unknown,no
CUST24465,51,technician,single,secondary,no,17092,no,no,cellular,17,nov,35,1,-1,0,unknown,no
CUST24466,44,services,married,secondary,no,163,yes,no,cellular,17,nov,73,1,-1,0,unknown,no
CUST24467,41,technician,married,secondary,no,3029,yes,no,cellular,17,nov,251,2,-1,0,unknown,no
CUST24468,53,technician,single,secondary,no,6164,yes,no,cellular,17,nov,101,1,-1,0,unknown,no
CUST24469,51,technician,married,secondary,no,563,yes,no,cellular,17,nov,504,1,123,3,failure,no
CUST24470,31,admin.,married,secondary,no,1246,yes,no,cellular,17,nov,111,2,-1,0,unknown,no
CUST24471,58,management,married,tertiary,no,16264,no,no,telephone,17,nov,215,3,-1,0,unknown,no
CUST24472,43,services,divorced,unknown,no,2363,yes,no,cellular,17,nov,229,1,-1,0,unknown,no
CUST24473,36,blue-collar,married,secondary,no,1797,yes,yes,cellular,17,nov,166,1,181,2,failure,no
CUST24474,49,management,married,tertiary,no,7007,no,no,cellular,17,nov,325,2,-1,0,unknown,no
CUST24475,52,technician,married,tertiary,no,3440,yes,no,cellular,17,nov,124,1,131,1,failure,no
CUST24476,36,unemployed,married,secondary,no,16,yes,yes,cellular,17,nov,89,2,-1,0,unknown,no
CUST24477,56,management,married,primary,no,13,no,no,cellular,17,nov,240,1,-1,0,unknown,no
CUST24478,56,management,divorced,tertiary,no,968,no,no,cellular,17,nov,105,1,-1,0,unknown,no
CUST24479,44,management,single,tertiary,no,300,yes,no,cellular,17,nov,48,1,-1,0,unknown,no
CUST24480,58,admin.,married,secondary,no,2747,no,no,cellular,17,nov,907,2,-1,0,unknown,no
CUST24481,57,management,married,tertiary,yes,-24,yes,no,telephone,17,nov,14,1,-1,0,unknown,no
CUST24482,48,services,divorced,secondary,no,361,no,no,cellular,17,nov,287,1,-1,0,unknown,no
CUST24483,32,management,married,tertiary,no,81,yes,no,cellular,17,nov,120,1,-1,0,unknown,no
CUST24484,44,blue-collar,married,secondary,no,508,yes,no,cellular,17,nov,158,1,-1,0,unknown,no
CUST24485,58,management,divorced,secondary,no,321,no,yes,cellular,17,nov,254,2,-1,0,unknown,no
CUST24486,42,entrepreneur,married,tertiary,no,373,no,no,cellular,17,nov,174,1,154,3,failure,no
CUST24487,38,management,married,secondary,no,3840,yes,yes,cellular,17,nov,62,1,-1,0,unknown,no
CUST24488,56,management,divorced,tertiary,no,2096,no,no,cellular,17,nov,209,2,-1,0,unknown,no
CUST24489,45,technician,married,secondary,no,2020,yes,no,cellular,17,nov,62,1,131,1,failure,no
CUST24490,35,entrepreneur,married,secondary,no,24,yes,no,cellular,17,nov,128,1,181,1,failure,no
CUST24491,46,admin.,divorced,secondary,no,-637,yes,no,cellular,17,nov,153,1,-1,0,unknown,no
CUST24492,38,management,married,tertiary,no,425,yes,no,cellular,17,nov,240,1,181,1,failure,no
CUST24493,40,blue-collar,married,primary,no,69,yes,no,cellular,17,nov,375,1,-1,0,unknown,no
CUST24494,47,technician,married,secondary,no,80,no,yes,cellular,17,nov,74,1,145,1,failure,no
CUST24495,41,management,married,primary,no,5310,yes,no,cellular,17,nov,984,1,-1,0,unknown,yes
CUST24496,56,management,married,tertiary,no,935,yes,no,cellular,17,nov,140,1,-1,0,unknown,no
CUST24497,33,admin.,married,tertiary,no,585,yes,no,cellular,17,nov,131,1,-1,0,unknown,no
CUST24498,52,self-employed,married,tertiary,no,0,yes,no,cellular,17,nov,117,2,-1,0,unknown,no
CUST24499,48,management,divorced,tertiary,no,757,yes,no,cellular,17,nov,90,1,-1,0,unknown,no
CUST24500,45,management,divorced,tertiary,no,3150,yes,no,cellular,17,nov,101,2,-1,0,unknown,no
CUST24501,32,technician,married,secondary,no,5,yes,no,cellular,17,nov,114,1,-1,0,unknown,no
CUST24502,43,self-employed,married,secondary,no,634,yes,no,cellular,17,nov,65,1,131,1,failure,no
CUST24503,33,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,809,3,181,1,other,no
CUST24504,46,management,married,tertiary,no,9678,yes,no,cellular,17,nov,318,1,-1,0,unknown,no
CUST24505,40,blue-collar,single,secondary,no,677,yes,no,cellular,17,nov,619,1,171,5,other,no
CUST24506,42,unemployed,married,unknown,no,970,yes,no,telephone,17,nov,725,1,119,10,success,no
CUST24507,52,management,married,tertiary,no,0,yes,no,cellular,17,nov,164,2,-1,0,unknown,no
CUST24508,54,technician,married,secondary,no,899,no,yes,cellular,17,nov,61,1,145,1,other,no
CUST24509,55,retired,married,secondary,no,1504,yes,yes,cellular,17,nov,761,1,-1,0,unknown,yes
CUST24510,50,management,married,tertiary,no,830,no,no,cellular,17,nov,71,1,138,2,failure,no
CUST24511,51,technician,married,unknown,no,-174,yes,yes,cellular,17,nov,348,1,-1,0,unknown,no
CUST24512,51,self-employed,divorced,tertiary,no,1357,yes,no,cellular,17,nov,233,3,-1,0,unknown,no
CUST24513,38,management,single,tertiary,no,0,yes,no,cellular,17,nov,213,2,-1,0,unknown,no
CUST24514,54,management,married,tertiary,no,-1415,yes,yes,cellular,17,nov,135,1,-1,0,unknown,no
CUST24515,26,unknown,single,secondary,no,1187,no,no,unknown,17,nov,44,1,-1,0,unknown,no
CUST24516,56,management,married,tertiary,no,0,no,no,cellular,17,nov,194,1,-1,0,unknown,no
CUST24517,54,services,married,secondary,no,2719,yes,no,cellular,17,nov,166,2,171,2,failure,no
CUST24518,56,services,divorced,primary,no,588,no,no,cellular,17,nov,303,2,-1,0,unknown,no
CUST24519,38,admin.,married,unknown,no,4583,yes,no,cellular,17,nov,191,2,-1,0,unknown,no
CUST24520,44,unemployed,married,secondary,no,0,yes,no,cellular,17,nov,58,1,195,2,failure,no
CUST24521,45,self-employed,married,tertiary,no,0,yes,no,cellular,17,nov,134,1,-1,0,unknown,no
CUST24522,42,blue-collar,married,secondary,no,1657,yes,yes,cellular,17,nov,155,1,-1,0,unknown,no
CUST24523,53,entrepreneur,married,tertiary,no,2289,yes,yes,cellular,17,nov,183,1,-1,0,unknown,no
CUST24524,46,entrepreneur,divorced,tertiary,no,567,yes,no,cellular,17,nov,554,2,-1,0,unknown,no
CUST24525,56,management,divorced,tertiary,no,722,no,no,cellular,17,nov,218,2,-1,0,unknown,no
CUST24526,53,services,divorced,primary,no,200,no,no,cellular,17,nov,182,3,-1,0,unknown,no
CUST24527,59,management,married,tertiary,no,1783,no,yes,cellular,17,nov,540,2,-1,0,unknown,yes
CUST24528,43,blue-collar,divorced,secondary,no,-259,no,no,cellular,17,nov,732,1,171,2,other,no
CUST24529,37,blue-collar,married,secondary,no,22341,yes,no,cellular,17,nov,175,1,-1,0,unknown,no
CUST24530,37,management,married,tertiary,no,785,yes,no,cellular,17,nov,219,2,-1,0,unknown,no
CUST24531,51,management,married,tertiary,no,248,yes,yes,cellular,17,nov,139,2,126,3,failure,no
CUST24532,44,management,married,tertiary,no,226,yes,no,cellular,17,nov,76,3,-1,0,unknown,no
CUST24533,36,admin.,married,secondary,no,746,yes,no,cellular,17,nov,581,3,-1,0,unknown,no
CUST24534,52,management,married,tertiary,no,4504,yes,no,cellular,17,nov,268,2,-1,0,unknown,no
CUST24535,51,technician,married,secondary,no,12061,yes,no,cellular,17,nov,150,1,188,1,failure,no
CUST24536,42,technician,single,secondary,no,-15,no,no,cellular,17,nov,89,1,145,1,failure,no
CUST24537,32,management,married,tertiary,no,6274,yes,no,cellular,17,nov,500,2,-1,0,unknown,no
CUST24538,53,retired,single,secondary,yes,-741,yes,yes,cellular,17,nov,53,1,-1,0,unknown,no
CUST24539,52,management,married,tertiary,no,2920,yes,no,cellular,17,nov,131,2,-1,0,unknown,no
CUST24540,41,blue-collar,married,secondary,no,2152,yes,no,cellular,17,nov,369,1,-1,0,unknown,no
CUST24541,46,management,married,tertiary,no,189,yes,no,cellular,17,nov,111,1,-1,0,unknown,no
CUST24542,34,admin.,single,secondary,no,601,no,no,cellular,17,nov,184,3,-1,0,unknown,no
CUST24543,42,services,single,secondary,no,877,no,no,cellular,17,nov,90,2,-1,0,unknown,no
CUST24544,40,services,married,secondary,no,28,no,no,telephone,17,nov,48,1,-1,0,unknown,no
CUST24545,46,services,divorced,secondary,no,0,no,no,cellular,17,nov,407,1,150,3,success,no
CUST24546,48,management,married,tertiary,no,5326,no,no,cellular,17,nov,116,2,-1,0,unknown,no
CUST24547,55,housemaid,married,primary,no,1563,yes,no,cellular,17,nov,128,2,-1,0,unknown,no
CUST24548,45,management,married,tertiary,no,1932,yes,no,cellular,17,nov,146,1,-1,0,unknown,no
CUST24549,48,management,divorced,tertiary,no,1144,yes,no,cellular,17,nov,78,1,-1,0,unknown,no
CUST24550,50,admin.,married,unknown,no,4861,no,no,cellular,17,nov,256,2,-1,0,unknown,no
CUST24551,41,blue-collar,married,primary,no,4593,yes,yes,cellular,17,nov,190,1,-1,0,unknown,no
CUST24552,36,technician,married,tertiary,no,99,yes,yes,cellular,17,nov,57,1,-1,0,unknown,no
CUST24553,50,management,married,tertiary,no,4,no,no,cellular,17,nov,223,1,96,2,failure,no
CUST24554,58,unknown,divorced,secondary,no,3111,yes,no,cellular,17,nov,111,1,188,2,failure,no
CUST24555,43,admin.,married,secondary,no,2576,yes,no,cellular,17,nov,143,2,-1,0,unknown,no
CUST24556,44,management,married,tertiary,no,1451,yes,no,cellular,17,nov,157,3,150,12,failure,no
CUST24557,52,management,married,unknown,no,672,no,yes,cellular,17,nov,171,1,-1,0,unknown,no
CUST24558,52,management,married,tertiary,no,1319,yes,no,cellular,17,nov,113,1,-1,0,unknown,no
CUST24559,38,blue-collar,single,secondary,no,1012,yes,yes,telephone,17,nov,69,1,-1,0,unknown,no
CUST24560,41,unemployed,married,primary,no,557,yes,no,cellular,17,nov,158,1,173,1,failure,no
CUST24561,52,retired,married,secondary,no,5057,no,no,cellular,17,nov,104,1,-1,0,unknown,no
CUST24562,46,blue-collar,married,primary,no,2749,yes,no,cellular,17,nov,332,1,-1,0,unknown,no
CUST24563,40,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,113,1,-1,0,unknown,no
CUST24564,42,admin.,single,secondary,no,1143,yes,yes,telephone,17,nov,106,1,-1,0,unknown,no
CUST24565,41,self-employed,married,secondary,yes,0,yes,no,cellular,17,nov,789,1,-1,0,unknown,yes
CUST24566,37,management,single,tertiary,no,600,yes,no,cellular,17,nov,116,2,196,1,failure,no
CUST24567,53,admin.,married,secondary,no,350,no,yes,cellular,17,nov,113,3,132,2,failure,no
CUST24568,59,self-employed,married,tertiary,no,34247,yes,no,cellular,17,nov,66,2,-1,0,unknown,no
CUST24569,55,technician,married,tertiary,no,0,no,no,cellular,17,nov,501,1,-1,0,unknown,no
CUST24570,53,self-employed,married,secondary,no,248,no,yes,cellular,17,nov,99,1,126,3,failure,no
CUST24571,49,admin.,married,secondary,no,0,yes,no,cellular,17,nov,201,1,-1,0,unknown,no
CUST24572,39,entrepreneur,married,tertiary,no,2,yes,no,cellular,17,nov,180,1,-1,0,unknown,no
CUST24573,52,technician,married,secondary,no,1818,no,yes,cellular,17,nov,189,2,111,4,failure,no
CUST24574,36,management,divorced,tertiary,no,3837,yes,no,cellular,17,nov,184,1,193,1,success,no
CUST24575,50,admin.,divorced,secondary,no,202,no,yes,cellular,17,nov,148,1,-1,0,unknown,no
CUST24576,38,management,married,secondary,no,242,no,no,cellular,17,nov,88,2,-1,0,unknown,no
CUST24577,35,entrepreneur,single,tertiary,no,16,no,no,cellular,17,nov,158,2,-1,0,unknown,no
CUST24578,37,admin.,married,tertiary,no,0,yes,no,cellular,17,nov,65,2,119,1,failure,no
CUST24579,52,management,married,tertiary,no,11650,yes,no,cellular,17,nov,48,1,-1,0,unknown,no
CUST24580,44,management,married,tertiary,no,58,yes,no,cellular,17,nov,48,1,126,3,failure,no
CUST24581,59,management,divorced,tertiary,no,3552,yes,no,cellular,17,nov,690,1,123,7,other,no
CUST24582,43,technician,single,unknown,no,572,no,no,cellular,17,nov,80,2,-1,0,unknown,no
CUST24583,32,admin.,married,secondary,no,0,yes,yes,cellular,17,nov,159,2,195,2,failure,no
CUST24584,37,admin.,married,secondary,no,131,no,no,cellular,17,nov,48,2,-1,0,unknown,no
CUST24585,53,retired,married,secondary,no,38,yes,no,cellular,17,nov,89,1,-1,0,unknown,no
CUST24586,33,self-employed,single,tertiary,no,2155,no,no,cellular,17,nov,295,1,-1,0,unknown,no
CUST24587,35,self-employed,married,tertiary,no,560,yes,no,cellular,17,nov,46,1,-1,0,unknown,no
CUST24588,41,management,married,tertiary,no,20,yes,no,cellular,17,nov,99,1,151,2,failure,no
CUST24589,37,services,married,secondary,yes,-954,yes,no,cellular,17,nov,69,1,180,3,failure,no
CUST24590,43,housemaid,married,primary,no,0,no,yes,cellular,17,nov,836,1,129,2,failure,no
CUST24591,51,blue-collar,married,primary,no,230,yes,no,cellular,17,nov,174,1,195,1,failure,no
CUST24592,56,management,married,tertiary,no,505,yes,yes,cellular,17,nov,171,1,172,2,failure,no
CUST24593,44,blue-collar,married,primary,no,93,yes,no,cellular,17,nov,230,1,-1,0,unknown,no
CUST24594,52,technician,married,unknown,no,0,yes,no,cellular,17,nov,136,1,-1,0,unknown,no
CUST24595,44,services,married,secondary,no,3843,yes,no,cellular,17,nov,70,1,150,2,other,no
CUST24596,56,management,single,primary,no,109,no,yes,telephone,17,nov,124,1,129,18,other,no
CUST24597,34,management,single,tertiary,no,2347,no,yes,cellular,17,nov,555,1,-1,0,unknown,no
CUST24598,36,blue-collar,married,secondary,no,1392,no,yes,cellular,17,nov,231,1,-1,0,unknown,no
CUST24599,48,retired,married,secondary,no,264,yes,yes,cellular,17,nov,107,2,-1,0,unknown,no
CUST24600,59,management,married,tertiary,no,3640,no,no,cellular,17,nov,226,2,-1,0,unknown,no
CUST24601,58,management,married,tertiary,no,1831,no,no,cellular,17,nov,1531,1,-1,0,unknown,no
CUST24602,49,management,divorced,tertiary,no,1904,no,yes,cellular,17,nov,131,2,-1,0,unknown,no
CUST24603,47,technician,married,secondary,no,734,yes,no,cellular,17,nov,92,3,-1,0,unknown,no
CUST24604,37,management,married,tertiary,no,620,yes,no,cellular,17,nov,93,3,-1,0,unknown,no
CUST24605,39,self-employed,married,tertiary,no,5,yes,no,cellular,17,nov,118,2,131,1,other,no
CUST24606,38,technician,married,secondary,no,821,yes,yes,cellular,17,nov,224,2,180,1,failure,no
CUST24607,31,technician,married,secondary,no,0,yes,no,cellular,17,nov,326,2,-1,0,unknown,no
CUST24608,50,management,married,tertiary,no,4654,no,no,cellular,17,nov,251,2,-1,0,unknown,no
CUST24609,42,technician,married,primary,no,275,no,no,cellular,17,nov,295,2,109,9,failure,no
CUST24610,34,management,single,tertiary,no,1049,yes,no,cellular,17,nov,101,2,129,1,failure,no
CUST24611,51,blue-collar,married,secondary,no,1414,yes,no,unknown,17,nov,422,3,186,2,failure,no
CUST24612,59,admin.,married,secondary,no,2145,no,no,telephone,17,nov,273,2,-1,0,unknown,no
CUST24613,41,management,married,tertiary,no,653,yes,no,telephone,17,nov,60,2,-1,0,unknown,no
CUST24614,43,blue-collar,married,secondary,no,-210,yes,no,cellular,17,nov,523,2,-1,0,unknown,no
CUST24615,30,technician,single,secondary,no,163,yes,no,cellular,17,nov,72,3,-1,0,unknown,no
CUST24616,38,blue-collar,married,primary,no,0,yes,no,cellular,17,nov,78,2,193,2,failure,no
CUST24617,49,admin.,married,secondary,no,1058,no,no,telephone,17,nov,291,3,-1,0,unknown,no
CUST24618,38,management,single,tertiary,no,11971,yes,no,unknown,17,nov,609,2,101,3,failure,no
CUST24619,41,management,single,tertiary,no,7595,no,no,cellular,17,nov,1121,2,-1,0,unknown,no
CUST24620,47,management,married,secondary,no,794,yes,yes,cellular,17,nov,564,2,-1,0,unknown,no
CUST24621,56,housemaid,married,primary,no,1168,no,no,telephone,17,nov,673,2,-1,0,unknown,no
CUST24622,53,retired,married,tertiary,no,2269,no,no,cellular,17,nov,1091,2,150,1,success,yes
CUST24623,41,blue-collar,married,secondary,no,271,yes,no,cellular,17,nov,148,2,172,2,failure,no
CUST24624,57,technician,married,secondary,no,1158,no,no,unknown,17,nov,204,2,109,21,other,no
CUST24625,47,management,married,secondary,no,0,yes,yes,cellular,17,nov,124,2,-1,0,unknown,no
CUST24626,48,management,divorced,tertiary,no,-478,yes,no,cellular,17,nov,87,5,167,6,failure,no
CUST24627,54,management,married,tertiary,no,3795,yes,yes,cellular,17,nov,227,2,119,1,failure,no
CUST24628,50,management,married,tertiary,no,463,no,yes,cellular,17,nov,141,3,-1,0,unknown,no
CUST24629,55,entrepreneur,married,secondary,no,653,yes,no,cellular,17,nov,193,2,186,1,failure,no
CUST24630,40,management,married,tertiary,no,486,yes,yes,cellular,17,nov,69,2,-1,0,unknown,no
CUST24631,50,technician,married,secondary,no,2242,no,no,cellular,17,nov,170,2,-1,0,unknown,no
CUST24632,38,technician,single,secondary,no,1255,yes,no,cellular,17,nov,151,2,171,2,failure,no
CUST24633,50,technician,divorced,secondary,no,-403,no,yes,cellular,17,nov,130,2,119,2,failure,no
CUST24634,52,blue-collar,married,unknown,no,2171,yes,no,cellular,17,nov,567,2,-1,0,unknown,no
CUST24635,43,management,married,tertiary,no,0,yes,no,cellular,17,nov,360,2,-1,0,unknown,no
CUST24636,49,blue-collar,divorced,secondary,no,23,no,no,cellular,17,nov,221,2,-1,0,unknown,no
CUST24637,42,unemployed,married,primary,no,2636,no,no,cellular,17,nov,178,2,151,1,failure,no
CUST24638,40,housemaid,married,secondary,no,1029,yes,yes,cellular,17,nov,117,2,117,3,failure,no
CUST24639,46,services,married,unknown,no,12839,yes,no,cellular,17,nov,228,4,-1,0,unknown,no
CUST24640,50,admin.,married,secondary,no,1241,yes,yes,telephone,17,nov,49,2,-1,0,unknown,no
CUST24641,48,management,married,secondary,no,-1157,no,yes,cellular,17,nov,125,2,-1,0,unknown,no
CUST24642,34,unemployed,single,secondary,no,0,no,no,cellular,17,nov,63,2,-1,0,unknown,no
CUST24643,38,admin.,married,secondary,no,0,no,no,telephone,17,nov,599,2,158,8,other,no
CUST24644,31,self-employed,single,tertiary,no,917,no,yes,cellular,17,nov,367,3,-1,0,unknown,no
CUST24645,43,management,married,tertiary,no,1781,no,no,cellular,17,nov,69,2,-1,0,unknown,no
CUST24646,51,management,single,tertiary,no,2139,no,no,cellular,17,nov,176,2,-1,0,unknown,no
CUST24647,34,management,married,tertiary,no,815,no,no,cellular,17,nov,161,2,-1,0,unknown,no
CUST24648,45,self-employed,married,secondary,no,2278,no,no,unknown,17,nov,1735,2,-1,0,unknown,no
CUST24649,57,management,married,secondary,no,1502,no,no,telephone,17,nov,340,2,109,11,failure,no
CUST24650,36,management,married,tertiary,no,7,yes,no,cellular,17,nov,501,2,-1,0,unknown,no
CUST24651,32,services,single,unknown,no,2378,no,no,cellular,17,nov,1132,2,-1,0,unknown,yes
CUST24652,54,admin.,married,unknown,no,217,no,no,telephone,17,nov,110,2,-1,0,unknown,no
CUST24653,51,technician,married,secondary,no,856,no,no,cellular,17,nov,99,2,-1,0,unknown,no
CUST24654,49,technician,married,secondary,no,652,no,no,cellular,17,nov,198,2,-1,0,unknown,no
CUST24655,46,management,married,tertiary,no,1375,yes,no,cellular,17,nov,308,3,-1,0,unknown,no
CUST24656,48,admin.,married,secondary,no,2707,no,no,cellular,17,nov,212,2,-1,0,unknown,no
CUST24657,44,management,single,secondary,no,3684,yes,no,cellular,17,nov,35,3,-1,0,unknown,no
CUST24658,30,technician,single,secondary,no,426,yes,no,telephone,17,nov,127,4,111,6,failure,no
CUST24659,35,admin.,married,secondary,no,216,yes,yes,cellular,17,nov,70,3,-1,0,unknown,no
CUST24660,50,management,divorced,tertiary,no,299,no,no,cellular,17,nov,666,3,-1,0,unknown,no
CUST24661,40,blue-collar,divorced,primary,no,-78,no,yes,cellular,17,nov,330,2,-1,0,unknown,no
CUST24662,56,management,single,secondary,no,237,yes,no,telephone,17,nov,117,3,131,4,failure,no
CUST24663,37,admin.,married,tertiary,no,1988,no,no,cellular,17,nov,397,2,-1,0,unknown,no
CUST24664,31,blue-collar,married,secondary,no,1354,yes,yes,cellular,17,nov,222,2,-1,0,unknown,no
CUST24665,39,technician,married,secondary,no,8,no,yes,cellular,17,nov,333,2,96,2,failure,no
CUST24666,50,admin.,divorced,tertiary,no,66,yes,no,cellular,17,nov,77,2,-1,0,unknown,no
CUST24667,45,entrepreneur,married,tertiary,no,1503,no,no,cellular,17,nov,212,3,-1,0,unknown,no
CUST24668,40,admin.,married,secondary,no,1565,yes,yes,cellular,17,nov,288,2,-1,0,unknown,no
CUST24669,43,management,married,tertiary,no,68,yes,no,cellular,17,nov,31,2,-1,0,unknown,no
CUST24670,52,technician,divorced,secondary,no,0,no,no,telephone,17,nov,215,3,-1,0,unknown,no
CUST24671,41,management,married,secondary,no,3018,yes,no,cellular,17,nov,536,2,-1,0,unknown,no
CUST24672,43,services,divorced,secondary,no,1043,yes,no,cellular,17,nov,57,4,119,3,failure,no
CUST24673,34,self-employed,single,tertiary,no,876,yes,no,cellular,17,nov,145,2,-1,0,unknown,no
CUST24674,35,admin.,divorced,secondary,no,0,yes,yes,cellular,17,nov,86,2,-1,0,unknown,no
CUST24675,42,services,married,secondary,no,1027,yes,no,telephone,17,nov,188,2,168,2,failure,no
CUST24676,44,management,married,tertiary,no,724,yes,no,cellular,17,nov,157,2,172,1,failure,no
CUST24677,38,unemployed,single,tertiary,no,324,yes,no,cellular,17,nov,167,3,-1,0,unknown,no
CUST24678,56,admin.,divorced,secondary,no,3337,yes,no,telephone,17,nov,99,3,-1,0,unknown,no
CUST24679,54,technician,married,unknown,no,1162,no,no,telephone,17,nov,37,2,-1,0,unknown,no
CUST24680,42,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359,2,-1,0,unknown,no
CUST24681,51,technician,married,secondary,no,614,no,no,cellular,17,nov,85,2,-1,0,unknown,no
CUST24682,41,admin.,married,secondary,no,0,yes,no,cellular,17,nov,595,2,-1,0,unknown,no
CUST24683,44,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,139,3,-1,0,unknown,no
CUST24684,36,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,273,2,131,1,failure,no
CUST24685,43,management,married,tertiary,no,430,no,no,cellular,17,nov,44,2,-1,0,unknown,no
CUST24686,40,unemployed,married,secondary,no,219,yes,no,cellular,17,nov,204,2,196,1,failure,no
CUST24687,53,management,divorced,tertiary,no,627,yes,no,cellular,17,nov,102,3,-1,0,unknown,no
CUST24688,54,admin.,married,secondary,no,2935,yes,yes,cellular,17,nov,137,2,-1,0,unknown,no
CUST24689,58,management,married,tertiary,no,1101,no,no,telephone,17,nov,99,3,-1,0,unknown,no
CUST24690,41,management,single,secondary,no,1286,yes,no,telephone,17,nov,661,4,-1,0,unknown,no
CUST24691,48,technician,married,unknown,no,2106,yes,no,cellular,17,nov,499,2,195,1,failure,no
CUST24692,53,technician,divorced,secondary,no,453,no,no,cellular,17,nov,148,2,-1,0,unknown,no
CUST24693,48,technician,married,tertiary,no,1036,yes,yes,telephone,17,nov,71,2,-1,0,unknown,no
CUST24694,40,unemployed,married,secondary,no,1077,yes,yes,cellular,17,nov,148,2,-1,0,unknown,no
CUST24695,35,technician,divorced,tertiary,no,825,yes,no,cellular,17,nov,273,2,-1,0,unknown,no
CUST24696,43,management,married,tertiary,no,2767,yes,no,cellular,17,nov,374,1,186,7,failure,no
CUST24697,40,technician,married,secondary,no,1269,yes,no,cellular,17,nov,353,1,172,1,failure,no
CUST24698,56,services,married,secondary,no,1150,no,yes,cellular,17,nov,107,1,117,3,failure,no
CUST24699,37,technician,married,secondary,no,5115,yes,no,cellular,17,nov,1210,2,171,4,failure,yes
CUST24700,38,services,married,secondary,no,18,yes,yes,cellular,17,nov,118,2,-1,0,unknown,no
CUST24701,56,management,single,tertiary,no,1092,yes,yes,cellular,17,nov,176,3,186,4,failure,no
CUST24702,37,management,married,secondary,no,121,no,yes,cellular,17,nov,211,2,151,2,failure,no
CUST24703,58,blue-collar,divorced,secondary,no,644,no,yes,cellular,17,nov,220,4,109,4,failure,no
CUST24704,38,services,married,primary,no,0,yes,no,cellular,17,nov,960,2,-1,0,unknown,no
CUST24705,55,housemaid,single,secondary,no,1606,no,no,telephone,17,nov,762,1,-1,0,unknown,no
CUST24706,43,management,single,secondary,no,469,yes,no,cellular,17,nov,181,4,-1,0,unknown,no
CUST24707,38,management,married,tertiary,no,1680,yes,no,cellular,17,nov,414,2,-1,0,unknown,no
CUST24708,51,services,divorced,secondary,no,12,yes,no,cellular,17,nov,150,1,-1,0,unknown,no
CUST24709,45,entrepreneur,married,secondary,no,781,no,yes,cellular,17,nov,652,2,126,2,failure,yes
CUST24710,40,management,single,secondary,no,10378,yes,no,cellular,17,nov,523,3,-1,0,unknown,no
CUST24711,34,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,301,1,-1,0,unknown,no
CUST24712,54,retired,married,secondary,no,1826,yes,no,cellular,17,nov,264,4,-1,0,unknown,no
CUST24713,36,management,married,tertiary,no,6153,no,no,telephone,17,nov,240,3,-1,0,unknown,no
CUST24714,50,technician,married,secondary,no,0,yes,no,cellular,17,nov,114,4,168,2,failure,no
CUST24715,46,self-employed,married,tertiary,no,0,yes,yes,cellular,17,nov,258,1,-1,0,unknown,no
CUST24716,42,technician,married,secondary,no,525,no,no,cellular,17,nov,172,3,-1,0,unknown,no
CUST24717,41,admin.,married,primary,no,611,no,yes,cellular,17,nov,487,1,-1,0,unknown,no
CUST24718,46,admin.,married,secondary,no,4958,yes,no,cellular,17,nov,64,3,150,5,other,no
